trip_id,service_id,trip_short_name,stop_name,time,sequence
T7SUN,SUN,T7,Chetpet,07:24:00,5
T7SUN,SUN,T7,Nungambakkam,07:27:00,6
T7SUN,SUN,T7,Kodambakkam,07:29:00,7
T7SUN,SUN,T7,Mambalam,07:31:00,8
T7SUN,SUN,T7,Saidapet,07:34:00,9
T7SUN,SUN,T7,Guindy,07:37:00,10
T7SUN,SUN,T7,St. Thomas Mount,07:40:00,11
T7SUN,SUN,T7,Palavanthangal,07:43:00,12
T7SUN,SUN,T7,Minambakkam,07:46:00,13
T7SUN,SUN,T7,Tirusulam,07:48:00,14
T7SUN,SUN,T7,Pallavaram,07:51:00,15
T7SUN,SUN,T7,Chromepet,07:54:00,16
T7SUN,SUN,T7,Tambaram Sanatorium,07:57:00,17
T7SUN,SUN,T7,Tambaram,08:05:00,18
T9SUN,SUN,T9,Chennai Beach,07:15:00,1
T9SUN,SUN,T9,Chennai Fort,07:19:00,2
T9SUN,SUN,T9,Chennai Park,07:22:00,3
T9SUN,SUN,T9,Chennai Egmore,07:25:00,4
T9SUN,SUN,T9,Chetpet,07:29:00,5
T9SUN,SUN,T9,Nungambakkam,07:32:00,6
T9SUN,SUN,T9,Kodambakkam,07:34:00,7
T9SUN,SUN,T9,Mambalam,07:36:00,8
T9SUN,SUN,T9,Saidapet,07:39:00,9
T9SUN,SUN,T9,Guindy,07:42:00,10
T9SUN,SUN,T9,St. Thomas Mount,07:45:00,11
T9SUN,SUN,T9,Palavanthangal,07:48:00,12
T9SUN,SUN,T9,Minambakkam,07:51:00,13
T9SUN,SUN,T9,Tirusulam,07:53:00,14
T9SUN,SUN,T9,Pallavaram,07:56:00,15
T9SUN,SUN,T9,Chromepet,07:59:00,16
T9SUN,SUN,T9,Tambaram Sanatorium,08:02:00,17
T9SUN,SUN,T9,Tambaram,08:10:00,18
T11SUN,SUN,T11,Chennai Beach,07:25:00,1
T11SUN,SUN,T11,Chennai Fort,07:29:00,2
T11SUN,SUN,T11,Chennai Park,07:32:00,3
T11SUN,SUN,T11,Chennai Egmore,07:35:00,4
